id,origen,fuente,no_enviar_email,no_llamar,compra,visitas_total,tiempo_en_site_total,paginas_vistas_visita,ult_actividad,ambito,ocupacion,conociste_google,conociste_revista,conociste_periodico,conociste_youtube,conociste_facebook,conociste_referencias,score_actividad,score_perfil,descarga_lm
587218,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,15.0,15.0,No
616514,Landing Page Submission,Google,No,No,1,4.0,1416,4.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
645818,Landing Page Submission,Direct Traffic,No,No,0,1.0,471,1.0,Converted to Lead,,,No,No,No,No,No,No,16.0,17.0,No
609191,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
614697,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
586104,Landing Page Submission,Direct Traffic,No,No,0,9.0,390,1.5,Email Opened,International Business,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
587392,Lead Add Form,Reference,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,17.0,No
617958,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
591325,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
593498,Landing Page Submission,Direct Traffic,No,No,1,4.0,53,2.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,No
648706,API,Referral Sites,Yes,No,0,7.0,876,3.5,Email Bounced,Select,Unemployed,No,No,No,No,No,No,13.0,13.0,No
581413,API,Google,No,No,0,3.0,176,1.5,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,16.0,16.0,No
595147,Landing Page Submission,Direct Traffic,No,No,0,16.0,1996,4.0,Page Visited on Website,Business Administration,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
598068,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Student,No,No,No,No,No,No,,,No
611658,Landing Page Submission,Google,No,No,0,5.0,1004,2.5,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,No
599413,Landing Page Submission,Direct Traffic,No,No,0,2.0,40,2.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
654026,API,Google,No,No,0,3.0,52,3.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,16.0,No
582406,Landing Page Submission,Google,No,No,0,2.0,391,2.0,Converted to Lead,Finance Management,Unemployed,No,No,No,No,No,No,11.0,18.0,No
593680,Landing Page Submission,Direct Traffic,No,No,0,6.0,55,3.0,Email Opened,IT Projects Management,,No,No,No,No,No,No,13.0,14.0,Yes
641412,API,Google,No,No,0,2.0,133,2.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
596128,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
632943,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
586850,API,Organic Search,Yes,No,0,11.0,251,1.83,Chat Conversation,,,No,No,No,No,No,No,,,No
584182,Landing Page Submission,Direct Traffic,No,No,0,2.0,1381,2.0,Email Opened,Retail Management,Working Professional,No,No,No,No,No,No,15.0,16.0,Yes
654914,Landing Page Submission,Direct Traffic,No,No,0,5.0,357,5.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
623158,Landing Page Submission,Direct Traffic,No,No,0,2.0,334,2.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
641850,Landing Page Submission,Google,No,No,1,3.0,845,3.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,14.0,14.0,No
584632,Landing Page Submission,Direct Traffic,No,No,0,2.0,1241,2.0,SMS Sent,E-COMMERCE,Unemployed,No,No,No,No,No,No,13.0,13.0,Yes
606574,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
589594,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,16.0,17.0,No
622634,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
601807,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
622158,Landing Page Submission,Direct Traffic,No,No,1,3.0,1563,3.0,Email Opened,Retail Management,,No,No,No,No,No,No,,,Yes
618334,API,Chat,No,No,0,4.0,169,1.33,Email Opened,Supply Chain Management,,No,No,No,No,No,No,,,Yes
595777,Landing Page Submission,Direct Traffic,No,No,1,2.0,143,2.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
595775,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Chat Conversation,Finance Management,Working Professional,No,No,No,No,No,No,,,No
630630,API,Google,No,No,0,2.0,33,1.0,Chat Conversation,,,No,No,No,No,No,No,,,No
602949,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
639460,Landing Page Submission,Google,No,No,0,6.0,422,6.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,13.0,16.0,No
639109,Landing Page Submission,Direct Traffic,No,No,0,3.0,89,3.0,SMS Sent,"Banking, Investment And Insurance",,No,No,No,No,No,No,13.0,18.0,Yes
597513,Landing Page Submission,Direct Traffic,No,No,1,16.0,1226,2.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
584335,Landing Page Submission,Google,No,No,1,4.0,234,4.0,Unreachable,Finance Management,Working Professional,No,No,No,No,No,No,15.0,18.0,No
607850,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
652695,API,Referral Sites,No,No,0,3.0,303,3.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,13.0,13.0,No
641129,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
628963,Landing Page Submission,Organic Search,No,No,0,10.0,1318,2.5,SMS Sent,International Business,,No,No,No,No,No,No,,,Yes
596054,API,Direct Traffic,No,No,0,2.0,381,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
641447,API,Google,Yes,No,1,9.0,898,4.5,Email Bounced,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
641375,API,Direct Traffic,No,No,0,5.0,48,1.67,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
651250,API,Direct Traffic,Yes,No,0,2.0,297,2.0,Email Bounced,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
583845,API,Organic Search,No,No,0,5.0,903,5.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
612780,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,,,No
626068,Landing Page Submission,Direct Traffic,No,No,0,4.0,295,4.0,Email Opened,Media and Advertising,Unemployed,No,No,No,No,No,No,,,Yes
655889,Landing Page Submission,Organic Search,No,No,0,13.0,408,6.5,Email Opened,Hospitality Management,Unemployed,No,No,No,No,No,No,16.0,15.0,Yes
627585,API,Chat,No,No,1,11.0,1337,2.2,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
591797,Landing Page Submission,Direct Traffic,No,No,1,5.0,1978,5.0,Email Opened,Media and Advertising,Unemployed,No,No,No,No,No,No,14.0,17.0,Yes
652085,Landing Page Submission,Google,No,No,1,9.0,1342,3.0,Email Link Clicked,Finance Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
638425,Landing Page Submission,Direct Traffic,No,No,0,3.0,349,3.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,14.0,13.0,Yes
659474,Landing Page Submission,Google,No,No,0,12.0,809,4.0,Unreachable,Finance Management,,No,No,No,No,No,No,13.0,18.0,No
639056,Landing Page Submission,Organic Search,No,No,1,5.0,1728,5.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,15.0,15.0,Yes
590945,Landing Page Submission,Direct Traffic,No,No,0,2.0,531,2.0,Email Opened,Business Administration,,No,No,No,No,No,No,14.0,17.0,Yes
609879,Landing Page Submission,Direct Traffic,No,No,0,3.0,1686,3.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
627043,Landing Page Submission,Direct Traffic,No,No,0,12.0,382,3.0,Email Opened,International Business,,No,No,No,No,No,No,,,Yes
583217,Landing Page Submission,Direct Traffic,No,No,1,7.0,229,3.5,Converted to Lead,Healthcare Management,Student,No,No,No,No,No,No,14.0,15.0,Yes
605015,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
589957,API,Google,No,No,1,3.0,1017,3.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
596447,Landing Page Submission,Google,No,No,0,2.0,238,2.0,Converted to Lead,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,No
595359,API,Google,No,No,0,5.0,140,5.0,Email Opened,"Banking, Investment And Insurance",,No,No,No,No,No,No,,,No
596616,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
590414,Landing Page Submission,Direct Traffic,No,No,0,1.0,312,1.0,Converted to Lead,Business Administration,Unemployed,No,No,No,No,No,No,11.0,18.0,Yes
655338,API,Referral Sites,No,No,0,1.0,153,1.0,Converted to Lead,,,No,No,No,No,No,No,14.0,13.0,No
606458,Landing Page Submission,Direct Traffic,No,No,0,14.0,339,2.0,Page Visited on Website,Finance Management,,No,No,No,No,No,No,,,No
652655,Landing Page Submission,Direct Traffic,No,No,0,2.0,11,2.0,Email Opened,IT Projects Management,,No,No,No,No,No,No,13.0,15.0,Yes
640391,Landing Page Submission,Organic Search,No,No,1,11.0,900,11.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,17.0,18.0,Yes
590304,Landing Page Submission,Direct Traffic,No,No,0,3.0,363,3.0,Page Visited on Website,,,No,No,No,No,No,No,13.0,17.0,No
631782,Landing Page Submission,Direct Traffic,No,No,0,1.0,62,1.0,Converted to Lead,Operations Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
590626,API,Google,No,No,0,6.0,320,3.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
589996,Landing Page Submission,Direct Traffic,No,No,0,2.0,994,2.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,16.0,16.0,Yes
614508,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,271,2.0,Email Bounced,Operations Management,Unemployed,No,No,No,No,No,No,,,No
596345,Landing Page Submission,Direct Traffic,No,No,0,2.0,310,2.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
591978,Landing Page Submission,Direct Traffic,No,No,0,2.0,377,2.0,Email Opened,Finance Management,,No,No,No,No,No,No,14.0,18.0,Yes
652486,Landing Page Submission,Google,No,No,0,4.0,342,4.0,SMS Sent,E-COMMERCE,,No,No,No,No,No,No,13.0,13.0,No
616085,Landing Page Submission,Organic Search,No,No,0,14.0,171,7.0,Email Opened,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,Yes
625303,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
587640,Landing Page Submission,Organic Search,No,No,0,4.0,345,4.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,12.0,16.0,Yes
600793,Landing Page Submission,Google,No,No,1,4.0,1205,4.0,Unreachable,Marketing Management,,No,No,No,No,No,No,,,No
616844,Landing Page Submission,Google,No,No,0,4.0,1579,4.0,SMS Sent,E-COMMERCE,Unemployed,No,No,No,No,No,No,,,No
625176,API,Google,No,No,0,2.0,441,2.0,Email Opened,,,No,No,No,No,No,No,,,No
586496,Landing Page Submission,Direct Traffic,No,No,0,9.0,458,3.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
590059,Landing Page Submission,Direct Traffic,No,No,0,3.0,263,3.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,14.0,18.0,No
600952,Lead Add Form,Reference,No,No,1,,1660,,,Select,Working Professional,No,No,No,No,No,No,,,No
622072,Landing Page Submission,Direct Traffic,No,No,1,11.0,746,2.75,SMS Sent,Retail Management,Working Professional,No,No,No,No,No,No,,,Yes
587577,Landing Page Submission,Organic Search,No,No,0,6.0,1806,2.0,Email Opened,Finance Management,,No,No,No,No,No,No,14.0,18.0,Yes
614623,Landing Page Submission,Organic Search,No,No,0,5.0,345,2.5,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
606136,Landing Page Submission,Organic Search,No,No,0,6.0,22,6.0,SMS Sent,International Business,,No,No,No,No,No,No,,,No
598002,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
594769,API,Organic Search,No,No,1,2.0,1248,1.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
606151,Landing Page Submission,Direct Traffic,No,No,0,1.0,442,1.0,Converted to Lead,E-COMMERCE,Unemployed,No,No,No,No,No,No,,,Yes
593476,Landing Page Submission,Organic Search,No,No,0,6.0,170,3.0,Unreachable,Retail Management,,No,No,No,No,No,No,14.0,17.0,Yes
608857,Landing Page Submission,Organic Search,No,No,0,4.0,74,4.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,,,No
591923,Landing Page Submission,Google,No,No,0,4.0,13,4.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
628474,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
585416,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
636884,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,17.0,No
589584,Lead Add Form,Reference,No,No,1,,1469,,,Select,Unemployed,No,No,No,No,No,No,14.0,17.0,No
586896,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
642217,API,Google,No,No,0,3.0,271,3.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
632839,Landing Page Submission,Google,No,No,1,15.0,1053,5.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
624439,API,Organic Search,No,No,1,3.0,954,3.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
616420,Landing Page Submission,Google,No,No,0,3.0,389,3.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
612791,API,Google,No,No,0,3.0,53,1.5,SMS Sent,,,No,No,No,No,No,No,,,No
655133,Landing Page Submission,Direct Traffic,No,No,1,4.0,1385,4.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,14.0,17.0,Yes
627047,Landing Page Submission,Direct Traffic,No,No,1,2.0,1498,2.0,SMS Sent,Rural and Agribusiness,Unemployed,No,No,No,No,No,No,,,Yes
585824,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,17.0,No
585344,API,Google,Yes,No,0,3.0,108,3.0,Unsubscribed,Select,Unemployed,No,No,No,No,No,No,8.0,15.0,No
612152,Landing Page Submission,Google,No,No,0,4.0,1123,4.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,,,No
635574,Landing Page Submission,Direct Traffic,No,No,0,4.0,4,2.0,Email Opened,Rural and Agribusiness,,No,No,No,No,No,No,14.0,14.0,Yes
613423,Landing Page Submission,Google,No,No,1,5.0,235,5.0,SMS Sent,Operations Management,,No,No,No,No,No,No,,,No
581253,Landing Page Submission,Google,No,No,1,4.0,1291,4.0,Email Opened,International Business,Unemployed,No,No,No,No,No,No,15.0,20.0,No
630746,Landing Page Submission,Google,No,No,0,8.0,18,2.0,Email Opened,Finance Management,,No,No,No,No,No,No,13.0,18.0,Yes
651093,Landing Page Submission,Google,No,No,0,6.0,296,6.0,Email Opened,Business Administration,,No,No,No,No,No,No,14.0,18.0,No
594102,Landing Page Submission,Direct Traffic,Yes,No,0,6.0,1403,6.0,Unsubscribed,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,No
592407,Landing Page Submission,Direct Traffic,No,No,1,6.0,86,6.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,20.0,Yes
607605,Landing Page Submission,Direct Traffic,No,No,0,2.0,143,2.0,Converted to Lead,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
590733,Landing Page Submission,Google,No,No,0,9.0,1140,4.5,Page Visited on Website,Human Resource Management,,No,No,No,No,No,No,14.0,17.0,No
589146,API,Organic Search,Yes,No,1,13.0,1334,6.5,SMS Sent,Healthcare Management,Unemployed,No,No,No,No,No,No,16.0,11.0,Yes
580162,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,499,1.0,Email Bounced,IT Projects Management,,No,No,No,No,No,No,15.0,15.0,Yes
582988,API,Organic Search,Yes,No,0,3.0,718,3.0,Email Bounced,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
623095,Landing Page Submission,Google,No,No,0,4.0,34,4.0,Chat Conversation,"Banking, Investment And Insurance",,No,No,No,No,No,No,,,No
616493,Landing Page Submission,Google,No,No,1,4.0,1544,4.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,No
631375,API,Google,No,No,0,4.0,183,1.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
618634,Landing Page Submission,Direct Traffic,No,No,1,2.0,1376,2.0,SMS Sent,Hospitality Management,Working Professional,No,No,No,No,No,No,,,Yes
640459,Landing Page Submission,Google,No,No,1,6.0,1626,6.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,16.0,18.0,No
635330,API,Google,No,No,0,4.0,90,1.33,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,17.0,15.0,No
621555,Landing Page Submission,Direct Traffic,No,No,1,5.0,1665,5.0,Email Opened,Finance Management,Working Professional,No,No,No,No,No,No,,,Yes
611257,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
608403,API,Organic Search,No,No,0,7.0,215,7.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
626060,API,Google,No,No,0,3.0,1570,1.5,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
593100,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
588691,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,485,1.0,Email Bounced,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,16.0,Yes
584324,Landing Page Submission,Google,No,No,0,4.0,1106,4.0,Form Submitted on Website,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,9.0,18.0,No
643219,Landing Page Submission,Direct Traffic,No,No,1,3.0,812,3.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
642410,API,Google,No,No,1,5.0,786,5.0,Chat Conversation,Services Excellence,Unemployed,No,No,No,No,No,No,15.0,13.0,No
595825,Landing Page Submission,Organic Search,No,No,1,9.0,1354,3.0,Email Opened,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,Yes
650484,API,Google,No,No,0,3.0,388,1.5,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,17.0,15.0,No
587131,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
591473,API,Google,No,No,0,2.0,60,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
652108,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
642798,API,Google,No,No,1,2.0,1734,2.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
626258,Landing Page Submission,Direct Traffic,No,No,0,9.0,577,9.0,Email Opened,IT Projects Management,,No,No,No,No,No,No,,,Yes
588435,API,Organic Search,No,No,0,2.0,598,2.0,Converted to Lead,,,No,No,No,No,No,No,15.0,15.0,No
601177,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,,,No,No,No,No,No,No,,,No
613210,Landing Page Submission,Google,No,No,1,4.0,1148,4.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,,,No
588013,Lead Add Form,Reference,No,No,1,,1203,,,"Banking, Investment And Insurance",Working Professional,No,No,No,No,No,No,14.0,19.0,No
634911,Landing Page Submission,Google,No,No,0,3.0,280,3.0,Email Opened,Marketing Management,,No,No,No,No,No,No,13.0,18.0,Yes
607231,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
615607,Landing Page Submission,Google,No,No,1,10.0,155,5.0,SMS Sent,Business Administration,Working Professional,No,No,No,No,No,No,,,Yes
645024,API,Chat,No,No,0,2.0,139,1.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
640446,Landing Page Submission,Direct Traffic,No,No,1,5.0,1591,5.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,20.0,No
622658,Landing Page Submission,Direct Traffic,No,No,1,2.0,1366,2.0,Email Opened,Human Resource Management,Working Professional,No,No,No,No,No,No,,,Yes
628181,API,Google,No,No,0,2.0,71,2.0,Email Opened,,,No,No,No,No,No,No,,,No
613383,Landing Page Submission,Direct Traffic,No,No,1,3.0,1383,3.0,SMS Sent,Services Excellence,Unemployed,No,No,No,No,No,No,,,Yes
613188,Landing Page Submission,Direct Traffic,No,No,1,4.0,913,4.0,Email Opened,E-Business,Student,No,No,No,No,No,No,,,Yes
659555,Landing Page Submission,Google,No,No,0,2.0,511,2.0,Form Submitted on Website,Healthcare Management,Unemployed,No,No,No,No,No,No,9.0,15.0,No
647591,API,Organic Search,No,No,0,5.0,274,5.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,12.0,15.0,No
609486,Landing Page Submission,Direct Traffic,No,No,1,6.0,223,2.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
602831,API,Chat,Yes,No,0,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,,,No
582348,Landing Page Submission,Direct Traffic,No,No,1,1.0,1245,1.0,Converted to Lead,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
619673,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,Select,Unemployed,No,No,No,No,No,No,,,No
631837,Landing Page Submission,Google,Yes,No,0,5.0,25,5.0,Email Bounced,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
608143,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
605857,Landing Page Submission,Direct Traffic,No,No,0,2.0,78,2.0,Page Visited on Website,Marketing Management,,No,No,No,No,No,No,,,Yes
582870,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,16.0,No
629884,Landing Page Submission,Google,No,No,1,4.0,1237,4.0,SMS Sent,Finance Management,Student,No,No,No,No,No,No,,,No
618449,API,Chat,No,No,0,3.0,172,1.5,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
656359,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,12.0,15.0,No
624563,Landing Page Submission,Google,No,No,0,7.0,15,2.33,Email Opened,Marketing Management,,No,No,No,No,No,No,,,No
586292,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,156,1.0,Email Bounced,Finance Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
594758,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
605649,Landing Page Submission,Direct Traffic,No,No,0,2.0,1191,2.0,SMS Sent,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,Yes
596417,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
628652,API,Google,No,No,0,4.0,157,4.0,Email Opened,,,No,No,No,No,No,No,,,No
606479,Landing Page Submission,Google,No,No,0,7.0,461,2.33,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
623400,Landing Page Submission,Google,No,No,0,4.0,1623,4.0,Email Opened,Finance Management,,No,No,No,No,No,No,,,No
641251,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
596805,Lead Add Form,Reference,No,No,0,0.0,0,0.0,SMS Sent,Human Resource Management,Working Professional,No,No,No,No,No,No,11.0,16.0,No
593852,Landing Page Submission,Google,No,No,0,5.0,132,5.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,13.0,18.0,No
623290,Landing Page Submission,Organic Search,No,No,1,4.0,1264,2.0,SMS Sent,International Business,Unemployed,No,No,No,No,No,No,,,Yes
643038,API,Google,No,No,1,4.0,932,2.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,14.0,12.0,No
587530,Landing Page Submission,Direct Traffic,No,No,0,2.0,228,2.0,Unreachable,IT Projects Management,Unemployed,No,No,No,No,No,No,12.0,14.0,Yes
619276,Landing Page Submission,Direct Traffic,No,No,1,3.0,1552,3.0,Email Opened,Media and Advertising,Unemployed,No,No,No,No,No,No,,,Yes
587477,API,Organic Search,No,No,0,6.0,94,6.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,11.0,15.0,No
603979,Landing Page Submission,Direct Traffic,No,No,0,5.0,71,5.0,Email Opened,,,No,No,No,No,No,No,,,No
647988,Lead Import,Facebook,No,No,0,,300,,,Select,Unemployed,No,No,No,No,No,No,13.0,13.0,No
591057,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
622478,Landing Page Submission,Direct Traffic,No,No,1,5.0,1320,5.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
608434,Landing Page Submission,Direct Traffic,No,No,0,14.0,545,7.0,Email Link Clicked,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
586108,Landing Page Submission,Organic Search,No,No,0,5.0,208,5.0,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,14.0,15.0,Yes
603943,Landing Page Submission,Google,No,No,1,5.0,977,5.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
606970,Landing Page Submission,Direct Traffic,No,No,0,2.0,177,2.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
641481,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,17.0,No
594531,Landing Page Submission,Direct Traffic,No,No,1,2.0,111,2.0,Email Opened,Healthcare Management,Working Professional,No,No,No,No,No,No,,,Yes
658142,Landing Page Submission,Direct Traffic,No,No,1,9.0,1164,4.5,Email Opened,Healthcare Management,Unemployed,No,No,No,No,No,No,16.0,15.0,Yes
627274,Landing Page Submission,Google,No,No,0,3.0,407,3.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,,,No
589781,Landing Page Submission,Direct Traffic,No,No,0,1.0,186,1.0,Converted to Lead,Operations Management,Unemployed,No,No,No,No,No,No,16.0,18.0,No
